Load,Actuator,Time,Strain
152.1211,18.85417,129.597,0.000378911
152.1225,18.86806,129.664,0.000374635
152.1246,18.88194,129.731,0.000373083
152.1779,18.89583,129.797,0.000378099
152.1806,18.90972,129.864,0.000377921
152.1545,18.92361,129.931,0.000376316
152.2109,18.9375,129.997,0.000378818
152.2214,18.95139,130.064,0.000377788
152.232,18.96528,130.131,0.00037415
152.3095,18.97917,130.197,0.000379669
152.307,18.99306,130.264,0.000376347
152.3227,19.00695,130.331,0.000373496
152.3559,19.02083,130.397,0.000379256
152.345,19.03472,130.464,0.000375175
152.3501,19.04861,130.531,0.000374973
152.4085,19.0625,130.597,0.000380535
152.4204,19.07639,130.664,0.000377965
152.4344,19.09028,130.731,0.00037528
152.4897,19.10417,130.797,0.000378497
152.4449,19.11806,130.864,0.000375507
152.4571,19.13194,130.931,0.000375441
152.4976,19.14583,130.997,0.000379673
152.4964,19.15972,131.064,0.000376231
152.5261,19.17361,131.131,0.000374595
152.6073,19.1875,131.197,0.000380325
152.5814,19.20139,131.264,0.000374461
152.5741,19.21528,131.331,0.000375819
152.5755,19.22917,131.397,0.000380118
152.5623,19.24306,131.464,0.000375114
152.5558,19.25694,131.531,0.000374029
152.6173,19.27083,131.597,0.000378869
152.6083,19.28472,131.664,0.000374818
152.6566,19.29861,131.731,0.000374927
152.6835,19.3125,131.797,0.000379574
152.6666,19.32639,131.864,0.000377247
152.6655,19.34028,131.931,0.000376188
152.7276,19.35417,131.997,0.000380074
152.7014,19.36806,132.064,0.000376241
152.7214,19.38194,132.131,0.000377373
152.7295,19.39583,132.197,0.00037858
152.7563,19.40972,132.264,0.000377121
152.7878,19.42361,132.331,0.000372738
152.8505,19.4375,132.397,0.000377318
152.8241,19.45139,132.464,0.000375525
152.8396,19.46528,132.531,0.000373751
152.8798,19.47917,132.597,0.000379086
152.8843,19.49306,132.664,0.000376253
152.8875,19.50694,132.731,0.000375338
152.9754,19.52083,132.797,0.000377435
152.9289,19.53472,132.864,0.000375741
152.9794,19.54861,132.931,0.000376531
153.016,19.5625,132.997,0.000378784
152.9921,19.57639,133.064,0.000376134
153.0003,19.59722,133.131,0.000373407
153.0489,19.60417,133.197,0.000379603
152.9984,19.61805,133.264,0.000376943
153.0468,19.63194,133.331,0.000374753
153.0988,19.64583,133.397,0.000380516
153.0877,19.66667,133.464,0.000374787
153.0834,19.68056,133.531,0.000373484
153.1286,19.69444,133.597,0.000378464
153.0992,19.70833,133.664,0.000374887
153.1314,19.72222,133.731,0.00037465
153.1495,19.73611,133.797,0.000380992
153.1533,19.75,133.864,0.000375932
153.2119,19.76389,133.931,0.00037609
153.2586,19.77778,133.997,0.000378766
153.245,19.79167,134.064,0.000375066
153.2416,19.80556,134.131,0.000373304
153.266,19.81944,134.197,0.0003806
153.2363,19.83333,134.264,0.000374336
153.3124,19.84722,134.331,0.000376814
153.3425,19.86111,134.397,0.000376921
153.3404,19.875,134.464,0.000371909
153.3583,19.88889,134.531,0.000376019
153.3725,19.90278,134.597,0.000378728
153.3404,19.91667,134.664,0.000376255
153.4156,19.93056,134.731,0.000377533
153.4644,19.94444,134.797,0.000378811
153.4673,19.95833,134.864,0.000373609
153.4753,19.97222,134.931,0.00037564
153.5289,19.98611,134.997,0.000379642
153.4785,20,135.064,0.000374174
153.5055,20.01389,135.131,0.000378046
153.5013,20.02778,135.197,0.000380103
153.498,20.04167,135.264,0.000375314
153.5443,20.05555,135.331,0.000374591
153.6024,20.06944,135.397,0.000379453
153.5852,20.08333,135.464,0.000374687
153.5864,20.09722,135.531,0.000378052
153.6046,20.11111,135.597,0.000379411
153.5666,20.125,135.664,0.000373245
153.5832,20.13889,135.731,0.000376856
153.5973,20.15278,135.797,0.000377982
153.5586,20.16667,135.864,0.000373478
153.616,20.18056,135.931,0.000378411
153.6979,20.19444,135.997,0.000377063
153.6985,20.20833,136.064,0.000373074
153.7182,20.22222,136.131,0.000377719
153.7118,20.23611,136.197,0.000379226
153.6683,20.25,136.264,0.000376485
153.6615,20.26389,136.331,0.000375127
153.7076,20.27778,136.397,0.000378457
153.696,20.29167,136.464,0.000375408
153.7622,20.30556,136.531,0.000378556
153.797,20.31945,136.597,0.000376925
153.7725,20.33333,136.664,0.000374252
153.7905,20.34722,136.731,0.000378612
153.8274,20.36111,136.797,0.000379472
153.8139,20.375,136.864,0.000376459
153.864,20.38889,136.931,0.000375475
153.8944,20.40278,136.997,0.000379655
153.8918,20.41667,137.064,0.000373321
153.9069,20.43056,137.131,0.000378011
153.9458,20.45139,137.197,0.00037935
153.8905,20.45833,137.264,0.000374466
153.9186,20.47917,137.331,0.000378114
153.9514,20.48611,137.397,0.000379139
153.9179,20.50694,137.464,0.000374254
153.9794,20.51389,137.531,0.000377059
154.0018,20.53472,137.597,0.000378148
153.9784,20.54167,137.664,0.000376015
154.042,20.5625,137.731,0.000379199
154.0516,20.57639,137.797,0.000379029
154.0056,20.59028,137.864,0.000374544
154.0489,20.60417,137.931,0.000379161
154.1027,20.61806,137.997,0.000377688
154.0763,20.63194,138.064,0.000373519
154.1454,20.64583,138.131,0.000377234
154.1496,20.65972,138.197,0.000378211
154.1236,20.67361,138.264,0.0003751
154.1582,20.6875,138.331,0.000379513
154.1668,20.70139,138.397,0.000381613
154.1366,20.71528,138.464,0.000372722
154.1864,20.72917,138.531,0.000378049
154.2303,20.74306,138.597,0.000379505
154.1948,20.75695,138.664,0.000374775
154.2471,20.77083,138.731,0.00037873
154.2634,20.78472,138.797,0.000379351
154.2155,20.79861,138.864,0.000376518
154.2735,20.8125,138.931,0.000377852
154.2968,20.82639,138.997,0.000379257
154.2856,20.84028,139.064,0.000372679
154.351,20.85417,139.131,0.000378013
154.3575,20.86806,139.197,0.000377481
154.3105,20.88195,139.264,0.00037267
154.3613,20.89583,139.331,0.000378441
154.3655,20.90972,139.397,0.000379531
154.3053,20.92361,139.464,0.000374909
154.3706,20.9375,139.531,0.000379452
154.359,20.95139,139.597,0.000379049
154.39,20.96528,139.664,0.000373924
154.4139,20.97917,139.731,0.000379358
154.451,20.99306,139.797,0.000379636
154.3879,21.00694,139.864,0.000372492
154.4462,21.02083,139.931,0.0003783
154.4465,21.03472,139.997,0.00038009
154.4384,21.04861,140.064,0.000373972
154.4537,21.0625,140.131,0.0003764
154.5368,21.07639,140.197,0.000377764
154.4926,21.09028,140.264,0.000373205
154.5585,21.10417,140.331,0.000378324
154.5274,21.11806,140.397,0.000377433
154.5055,21.13194,140.464,0.000375181
154.5395,21.14583,140.531,0.000376101
154.5539,21.15972,140.597,0.000379255
154.5191,21.17361,140.664,0.000373738
154.5904,21.1875,140.731,0.000378766
154.6011,21.20139,140.797,0.000378016
154.5893,21.21528,140.864,0.000374564
154.6217,21.22917,140.931,0.000377717
154.6205,21.24306,140.997,0.000378986
154.5905,21.25694,141.064,0.000375276
154.6637,21.27083,141.131,0.000376692
154.6474,21.28472,141.197,0.000379446
154.652,21.29861,141.264,0.000374442
154.691,21.3125,141.331,0.000379258
154.7079,21.32639,141.397,0.000380426
154.678,21.34028,141.464,0.000378354
154.7518,21.36111,141.531,0.000378919
154.7196,21.375,141.597,0.000378482
154.7241,21.38889,141.664,0.000376192
154.7754,21.39583,141.731,0.000378669
154.8003,21.40972,141.797,0.000378252
154.7654,21.43056,141.864,0.000375343
154.822,21.44444,141.931,0.000380629
154.8131,21.45833,141.997,0.000379071
154.8026,21.47222,142.064,0.000374967
154.8313,21.48611,142.131,0.000379686
154.848,21.5,142.197,0.00037781
154.8307,21.51389,142.264,0.000374991
154.9057,21.52778,142.331,0.000379448
154.8769,21.54167,142.397,0.000379918
154.8745,21.55556,142.464,0.000372051
154.9276,21.56944,142.531,0.000378236
154.9122,21.58333,142.597,0.000377271
154.8981,21.59722,142.664,0.00037383
154.942,21.61111,142.731,0.000377513
154.9472,21.625,142.797,0.000378297
154.9625,21.63889,142.864,0.000373144
155.0033,21.65278,142.931,0.000377316
154.976,21.66667,142.997,0.000379478
154.9744,21.68056,143.064,0.000374536
155.0132,21.69444,143.131,0.000377868
155.0388,21.70833,143.197,0.000377872
155.0026,21.72222,143.264,0.000374056
155.0873,21.73611,143.331,0.000377983
155.0644,21.75,143.397,0.000379389
155.0862,21.76389,143.464,0.000373086
155.1083,21.77778,143.531,0.000379731
155.0939,21.79167,143.597,0.000378137
155.0658,21.80555,143.664,0.000375722
155.0505,21.81944,143.731,0.000380848
155.0122,21.83333,143.797,0.00037673
155.0263,21.84722,143.864,0.000374047
155.1072,21.86111,143.931,0.000378488
155.1299,21.875,143.997,0.000378425
155.1171,21.88889,144.064,0.000372666
155.1406,21.90278,144.131,0.000378752
155.1375,21.91667,144.197,0.000377974
155.1334,21.93055,144.264,0.000375505
155.1666,21.94444,144.331,0.000379214
155.1774,21.95833,144.397,0.000376741
155.1518,21.97222,144.464,0.000376368
155.1901,21.98611,144.531,0.000377183
155.2056,22,144.597,0.00037668
155.1516,22.01389,144.664,0.000374192
155.2269,22.02778,144.731,0.000381156
155.2022,22.04167,144.797,0.000380361
155.2189,22.05556,144.864,0.000373536
155.2616,22.06944,144.931,0.000378716
155.2929,22.08333,144.997,0.000378111
155.2615,22.09722,145.064,0.000371808
155.3045,22.11111,145.131,0.000377151
155.2736,22.125,145.197,0.000377391
155.2938,22.13889,145.264,0.00037429
155.3371,22.15278,145.331,0.000380309
155.3167,22.16667,145.397,0.000376351
155.3354,22.18056,145.464,0.000373688
155.3878,22.19445,145.531,0.000379229
155.3469,22.20833,145.597,0.000377389
155.3452,22.22222,145.664,0.000375011
155.0847,22.25,145.731,0.000379808
155.0182,22.25694,145.797,0.0003764
155.1767,22.27083,145.864,0.000375625
155.2952,22.28472,145.931,0.000379719
155.3839,22.29167,145.997,0.000377255
155.4186,22.3125,146.064,0.000376572
155.4888,22.31944,146.131,0.000379408
155.5109,22.33333,146.197,0.000376455
155.4972,22.34722,146.264,0.000375672
155.5563,22.36805,146.331,0.000379
155.5399,22.375,146.397,0.000377078
155.5062,22.39583,146.464,0.000375812
155.5707,22.40972,146.531,0.000378636
155.5544,22.42361,146.597,0.000377814
155.5269,22.4375,146.664,0.000375088
155.6057,22.45139,146.731,0.000378384
155.5513,22.46528,146.797,0.000380693
155.5385,22.47917,146.864,0.000376422
155.5912,22.49306,146.931,0.000379835
155.5998,22.50694,146.997,0.000376663
155.5749,22.52083,147.064,0.000373029
155.6307,22.53472,147.131,0.000378765
155.6284,22.54861,147.197,0.000377265
155.631,22.5625,147.264,0.000375166
155.6551,22.57639,147.331,0.0003801
155.6156,22.59028,147.397,0.000378381
155.5983,22.60417,147.464,0.000374272
155.65,22.61806,147.531,0.000378233
155.6449,22.63195,147.597,0.000378196
155.6003,22.64583,147.664,0.000374495
155.6988,22.65972,147.731,0.000381544
155.6682,22.67361,147.797,0.000376887
155.6969,22.6875,147.864,0.000374448
155.6826,22.70139,147.931,0.000381278
155.6757,22.71528,147.997,0.000378549
155.6528,22.72917,148.064,0.00037458
155.6855,22.74306,148.131,0.000380025
155.6737,22.75695,148.197,0.000375777
155.6826,22.77083,148.264,0.000374791
155.7172,22.78472,148.331,0.000379538
155.7501,22.79861,148.397,0.00037922
155.7193,22.8125,148.464,0.00037394
155.7376,22.82639,148.531,0.000379893
155.7273,22.84028,148.597,0.00037688
155.7284,22.85417,148.664,0.000376449
155.7709,22.86806,148.731,0.000379988
155.7525,22.88194,148.797,0.000376718
155.7595,22.89583,148.864,0.000373501
155.8047,22.90972,148.931,0.000378353
155.7652,22.92361,148.997,0.000376411
155.769,22.9375,149.064,0.000375668
155.8207,22.95139,149.131,0.000378557
155.8092,22.96528,149.197,0.000375126
155.8287,22.97917,149.264,0.000373987
155.873,22.99306,149.331,0.00037951
155.8282,23.00694,149.397,0.000378184
155.842,23.02083,149.464,0.000374644
155.877,23.03472,149.531,0.000380466
155.8757,23.04861,149.597,0.000379317
155.8578,23.0625,149.664,0.000375132
155.9169,23.07639,149.731,0.000381351
155.8737,23.09028,149.797,0.000377171
155.8842,23.10417,149.864,0.000373222
155.9158,23.125,149.931,0.000380112
155.907,23.13889,149.997,0.000378232
155.8637,23.15278,150.064,0.000375487
155.917,23.16667,150.131,0.000380213
155.893,23.18056,150.197,0.000377998
155.9553,23.1875,150.264,0.000375353
155.9902,23.20833,150.331,0.000380675
155.9827,23.22222,150.397,0.000379113
155.9706,23.23611,150.464,0.000373844
156.0103,23.25,150.531,0.000381889
155.9633,23.26389,150.597,0.000377606
155.9763,23.27778,150.664,0.000375335
156.0357,23.29167,150.731,0.000379973
156.0258,23.30556,150.797,0.000376238
156.0024,23.31944,150.864,0.000376119
156.0506,23.33333,150.931,0.000381982
156.0065,23.34722,150.997,0.000378146
156.0071,23.36111,151.064,0.000378081
156.0791,23.375,151.131,0.000379398
156.0476,23.38889,151.197,0.00037652
156.0382,23.40278,151.264,0.000374504
156.0971,23.41667,151.331,0.000380156
156.0714,23.43056,151.397,0.000377193
156.0693,23.44444,151.464,0.000374658
156.1158,23.45833,151.531,0.000380082
156.0739,23.47222,151.597,0.00037815
156.1071,23.48611,151.664,0.00037686
156.145,23.5,151.731,0.000379596
156.1498,23.51389,151.797,0.000377057
156.1577,23.52778,151.864,0.000375499
156.2094,23.54167,151.931,0.000378578
156.1613,23.55556,151.997,0.000378669
156.1483,23.56944,152.064,0.000376062
156.1766,23.58333,152.131,0.000380782
156.125,23.59722,152.197,0.000376612
156.1427,23.61111,152.264,0.000376809
156.2095,23.625,152.331,0.00037894
156.2039,23.63889,152.397,0.00037637
156.1431,23.65278,152.464,0.000377022
156.196,23.66667,152.531,0.000380523
156.1389,23.68055,152.597,0.000376045
156.1434,23.69444,152.664,0.00037548
156.1726,23.70833,152.731,0.00038081
156.1678,23.72222,152.797,0.000377703
156.186,23.73611,152.864,0.000376374
156.2393,23.75,152.931,0.000377714
156.2091,23.76389,152.997,0.000375945
156.2061,23.77778,153.064,0.00037634
156.226,23.79167,153.131,0.000380932
156.2034,23.80555,153.197,0.000376969
156.2141,23.81944,153.264,0.000375148
156.2583,23.83333,153.331,0.000380415
156.2272,23.84722,153.397,0.00037612
156.2614,23.86111,153.464,0.000375507
156.282,23.875,153.531,0.000379062
156.2533,23.88889,153.597,0.000376699
156.2627,23.90278,153.664,0.000374872
156.2883,23.91667,153.731,0.0003801
156.2557,23.93056,153.797,0.00037835
156.2749,23.94444,153.864,0.000377244
156.3369,23.95833,153.931,0.000380195
156.3176,23.97222,153.997,0.0003745
156.3016,23.98611,154.064,0.000377662
156.3415,24.00694,154.131,0.000378225
156.3229,24.01389,154.197,0.000374514
156.3024,24.03472,154.264,0.000376664
156.329,24.04861,154.331,0.000378123
156.3188,24.0625,154.397,0.000376286
156.3514,24.07639,154.464,0.000374297
156.4008,24.09028,154.531,0.000381033
156.3593,24.10417,154.597,0.0003732
156.3561,24.11805,154.664,0.000374839
156.3945,24.13194,154.731,0.000380111
156.3709,24.14583,154.797,0.000374662
156.386,24.15972,154.864,0.000374663
156.4099,24.17361,154.931,0.000378861
156.407,24.1875,154.997,0.000376345
156.4428,24.20139,155.064,0.000376238
156.4869,24.21528,155.131,0.000378568
156.4341,24.22917,155.197,0.000374385
156.4359,24.24305,155.264,0.000376345
156.4699,24.25694,155.331,0.000378977
156.4245,24.27083,155.397,0.000376832
156.4524,24.28472,155.464,0.000376817
156.49,24.29861,155.531,0.000381209
156.4808,24.3125,155.597,0.000374759
156.4858,24.32639,155.664,0.00037545
156.5209,24.34028,155.731,0.000378269
156.483,24.35417,155.797,0.00037443
156.4661,24.36806,155.864,0.000375144
156.5237,24.38194,155.931,0.000380291
156.4917,24.39583,155.997,0.000375374
156.5289,24.40972,156.064,0.000377136
156.5459,24.42361,156.131,0.000377728
156.5118,24.4375,156.197,0.000376448
156.498,24.45139,156.264,0.000375846
156.5422,24.46528,156.331,0.000380962
156.483,24.47917,156.397,0.000373422
156.5113,24.49306,156.464,0.000377193
156.509,24.50695,156.531,0.000379361
156.5353,24.52083,156.597,0.000376226
156.5318,24.53472,156.664,0.000376781
156.5788,24.54861,156.731,0.000379219
156.5157,24.5625,156.797,0.000374997
156.5263,24.57639,156.864,0.000375304
156.5378,24.59028,156.931,0.00037888
156.5393,24.60417,156.997,0.000376596
156.5195,24.61806,157.064,0.000376697
156.572,24.63194,157.131,0.000380143
156.5153,24.64583,157.197,0.000374892
156.5592,24.65972,157.264,0.000376734
156.5802,24.67361,157.331,0.000380366
156.5489,24.6875,157.397,0.000376642
156.5569,24.70139,157.464,0.000376476
156.5966,24.71528,157.531,0.000380556
156.5699,24.72917,157.597,0.000375988
156.6172,24.74306,157.664,0.000376025
156.6284,24.75694,157.731,0.000378549
156.5975,24.77083,157.797,0.000376374
156.6129,24.78472,157.864,0.00037657
156.6287,24.79861,157.931,0.0003782
156.5931,24.8125,157.997,0.000374451
156.6313,24.82639,158.064,0.000375514
156.6497,24.84028,158.131,0.000379346
156.634,24.85417,158.197,0.000373906
156.6544,24.86806,158.264,0.000375586
156.6866,24.88194,158.331,0.000379249
156.6391,24.89583,158.397,0.00037617
156.6767,24.91667,158.464,0.000376709
156.6704,24.93056,158.531,0.000380444
156.667,24.94445,158.597,0.000375817
156.6565,24.95833,158.664,0.000377422
156.687,24.97222,158.731,0.000378733
156.6565,24.98611,158.797,0.000376663
156.7074,25,158.864,0.000377218
156.7009,25.01389,158.931,0.00038152
156.6857,25.02778,158.997,0.000375072
156.7202,25.04167,159.064,0.000377043
156.7408,25.05556,159.131,0.000378556
156.6897,25.06945,159.197,0.000377854
156.7242,25.08333,159.264,0.00037673
156.7521,25.09722,159.331,0.000380857
156.7315,25.11111,159.397,0.000376689
156.7577,25.125,159.464,0.000377926
156.7747,25.13889,159.531,0.000378823
156.7512,25.15278,159.597,0.000375602
156.7524,25.16667,159.664,0.00037838
156.7816,25.18056,159.731,0.000377977
156.7595,25.19444,159.797,0.000375205
156.785,25.20833,159.864,0.000376894
156.8024,25.22222,159.931,0.000379803
156.7709,25.23611,159.997,0.000375547
156.7958,25.25,160.064,0.000375553
156.7992,25.26389,160.131,0.000379437
156.7612,25.27778,160.197,0.000374676
156.8026,25.29167,160.264,0.000379086
156.8354,25.30556,160.331,0.000379427
156.8073,25.31944,160.397,0.000375084
156.8255,25.33333,160.464,0.000378536
156.809,25.34722,160.531,0.000380467
156.756,25.36111,160.597,0.000375212
156.789,25.375,160.664,0.000375108
156.7709,25.38889,160.731,0.000379462
156.7821,25.40278,160.797,0.000374863
156.8128,25.41667,160.864,0.000377476
156.8213,25.43056,160.931,0.000378837
156.7942,25.44444,160.997,0.000376391
156.8163,25.45833,161.064,0.000377475
156.8106,25.47222,161.131,0.000376732
156.7581,25.48611,161.197,0.00037405
156.8017,25.5,161.264,0.000378073
156.811,25.51389,161.331,0.000378485
156.8084,25.52778,161.397,0.000373917
156.8402,25.54167,161.464,0.000377458
156.8568,25.55555,161.531,0.000378552
156.8255,25.56944,161.597,0.000374579
156.8516,25.58333,161.664,0.000378397
156.8501,25.59722,161.731,0.000379685
156.8276,25.61111,161.797,0.000375938
156.8545,25.625,161.864,0.000379487
156.8903,25.63889,161.931,0.000380222
156.845,25.65278,161.997,0.000377123
156.9023,25.66667,162.064,0.000378027
156.8893,25.68056,162.131,0.000380793
156.8589,25.69444,162.197,0.000374392
156.901,25.70833,162.264,0.000378187
156.9016,25.72917,162.331,0.000378844
156.8546,25.73611,162.397,0.00037526
156.9243,25.75694,162.464,0.000379578
156.9106,25.76389,162.531,0.000380514
156.8858,25.78472,162.597,0.000374929
156.9189,25.79861,162.664,0.000379738
156.9148,25.8125,162.731,0.000380982
156.883,25.82639,162.797,0.000374849
156.9133,25.84028,162.864,0.000376885
156.9417,25.85417,162.931,0.00037978
156.9075,25.86806,162.997,0.000375127
156.955,25.88194,163.064,0.000377992
156.9587,25.89583,163.131,0.000379623
156.9156,25.90972,163.197,0.000375691
156.9555,25.92361,163.264,0.00037838
156.9479,25.9375,163.331,0.000379968
156.9176,25.95139,163.397,0.000374925
156.9726,25.96528,163.464,0.000378914
156.9481,25.97917,163.531,0.000379051
156.9283,25.99305,163.597,0.000374655
156.9863,26.00694,163.664,0.000378851
156.9619,26.02083,163.731,0.000380287
156.9381,26.03472,163.797,0.000374479
156.9803,26.04861,163.864,0.000378828
156.9777,26.0625,163.931,0.000379019
156.9498,26.07639,163.997,0.000376125
156.9825,26.09028,164.064,0.000379993
156.9995,26.10417,164.131,0.000380466
156.975,26.11805,164.197,0.000374471
156.9892,26.13194,164.264,0.000378758
156.9712,26.14583,164.331,0.000379971
156.9839,26.15972,164.397,0.000375466
156.9956,26.17361,164.464,0.000378155
157.0279,26.1875,164.531,0.000379036
156.9855,26.20139,164.597,0.000375917
157.0291,26.21528,164.664,0.000380793
156.9989,26.22917,164.731,0.000376718
156.9902,26.24306,164.797,0.000374564
156.987,26.25694,164.864,0.000377562
156.9888,26.27083,164.931,0.000377473
156.9613,26.28472,164.997,0.00037382
157.0216,26.29861,165.064,0.000378856
156.9944,26.3125,165.131,0.000379063
156.992,26.32639,165.197,0.000373933
157.0019,26.34028,165.264,0.000379531
156.9933,26.35417,165.331,0.000377844
156.9817,26.36806,165.397,0.000375314
157.0225,26.38195,165.464,0.000376552
156.9943,26.39583,165.531,0.000378862
156.9847,26.40972,165.597,0.000377097
157.0147,26.42361,165.664,0.000380482
157.0264,26.4375,165.731,0.00037788
156.9868,26.45139,165.797,0.000372719
157.0313,26.46528,165.864,0.000378358
157.0311,26.47917,165.931,0.000378508
157.0189,26.49306,165.997,0.000375324
157.0358,26.50694,166.064,0.000379486
157.0563,26.52083,166.131,0.000379408
157.0354,26.53472,166.197,0.000374098
157.0908,26.54861,166.264,0.000377403
157.0608,26.5625,166.331,0.000378229
156.9801,26.58333,166.397,0.000373561
156.975,26.59722,166.464,0.000377924
157.0095,26.61111,166.531,0.000378564
157.0104,26.61806,166.597,0.000374808
157.0815,26.63194,166.664,0.000378886
157.04,26.65278,166.731,0.000376035
157.0372,26.66667,166.797,0.000376999
157.0686,26.68056,166.864,0.000379126
157.0642,26.69444,166.931,0.000377242
157.0187,26.70833,166.997,0.000375744
157.08,26.72222,167.064,0.000375863
157.0609,26.73611,167.131,0.000377016
157.0856,26.75,167.197,0.000374924
157.0895,26.76389,167.264,0.000379162
157.0736,26.77778,167.331,0.000379592
157.06,26.79167,167.397,0.000374858
157.0891,26.80556,167.464,0.000379116
157.1043,26.81945,167.531,0.000379488
157.0589,26.83333,167.597,0.000374683
157.1152,26.84722,167.664,0.000378947
157.1185,26.86111,167.731,0.000378569
157.0914,26.875,167.797,0.000376579
157.128,26.88889,167.864,0.000377863
157.1159,26.90278,167.931,0.000377992
157.0725,26.91667,167.997,0.000374664
157.1106,26.93056,168.064,0.000378779
157.1014,26.94444,168.131,0.000376425
157.0997,26.95833,168.197,0.000374293
157.1518,26.97222,168.264,0.0003791
157.1403,26.98611,168.331,0.000378234
157.1123,27,168.397,0.000375089
157.1444,27.01389,168.464,0.000380543
157.1099,27.02778,168.531,0.000377491
157.0963,27.04167,168.597,0.000373845
157.1185,27.05556,168.664,0.000379829
157.1047,27.06944,168.731,0.00037789
157.1138,27.08333,168.797,0.000374434
157.1167,27.09722,168.864,0.000376946
157.086,27.11111,168.931,0.000376734
157.0787,27.125,168.997,0.000373813
157.0967,27.13889,169.064,0.000378977
157.0759,27.15278,169.131,0.000379773
157.0539,27.16667,169.197,0.000375949
157.111,27.18056,169.264,0.000381036
157.1071,27.19444,169.331,0.000378378
157.1034,27.20833,169.397,0.000375121
157.1145,27.22222,169.464,0.000380353
157.0833,27.23611,169.531,0.000377631
157.0627,27.25,169.597,0.000373824
157.0971,27.26389,169.664,0.000380319
157.0988,27.27778,169.731,0.000378923
157.1059,27.29167,169.797,0.000375432
157.1734,27.30556,169.864,0.000378569
157.1484,27.31944,169.931,0.000378186
157.1139,27.33333,169.997,0.000374478
157.1278,27.34722,170.064,0.000379686
157.1195,27.36111,170.131,0.000377825
157.0767,27.375,170.197,0.000375602
157.097,27.38889,170.264,0.000380527
157.1063,27.40278,170.331,0.00037811
157.1243,27.41667,170.397,0.000375052
157.1873,27.43055,170.464,0.000380651
157.1434,27.44444,170.531,0.00037739
157.1388,27.45833,170.597,0.0003746
157.146,27.47917,170.664,0.000379304
157.1365,27.48611,170.731,0.00037767
157.103,27.50694,170.797,0.00037627
157.1803,27.51389,170.864,0.000377444
157.1541,27.53472,170.931,0.000377891
157.1355,27.54167,170.997,0.000375553
157.1828,27.5625,171.064,0.000379061
157.1564,27.57639,171.131,0.000379679
157.1206,27.59028,171.197,0.000373539
157.1743,27.60417,171.264,0.000378175
157.1421,27.61806,171.331,0.000378547
157.1331,27.63194,171.397,0.000373794
157.1809,27.64583,171.464,0.000378469
157.1612,27.65972,171.531,0.000378262
157.122,27.67361,171.597,0.000374804
157.1646,27.6875,171.664,0.000378314
157.1657,27.70139,171.731,0.000377921
157.1509,27.71528,171.797,0.000377431
157.2115,27.72917,171.864,0.000379424
157.1834,27.74306,171.931,0.000377287
157.1721,27.75694,171.997,0.000375252
157.2092,27.77083,172.064,0.000379896
157.1966,27.78472,172.131,0.000379429
157.1678,27.79861,172.197,0.000374737
157.1857,27.8125,172.264,0.000378828
157.1577,27.82639,172.331,0.000377372
157.1402,27.84028,172.397,0.000375619
157.217,27.85417,172.464,0.000380384
157.1644,27.86805,172.531,0.000378891
157.1751,27.88194,172.597,0.000374815
157.2075,27.89583,172.664,0.00037933
157.1961,27.90972,172.731,0.000376911
157.1691,27.92361,172.797,0.000376192
157.2004,27.9375,172.864,0.000379349
157.1522,27.95139,172.931,0.000377914
157.2103,27.96528,172.997,0.000375293
157.2139,27.97917,173.064,0.000378444
157.2203,27.99306,173.131,0.000377783
157.1563,28.00694,173.197,0.000372861
157.1657,28.02083,173.264,0.000380383
157.1338,28.03472,173.331,0.00037843
157.126,28.04861,173.397,0.000373813
157.1438,28.0625,173.464,0.000379521
157.1234,28.07639,173.531,0.000378001
157.0926,28.09028,173.597,0.000373985
157.1412,28.10417,173.664,0.000380064
157.1046,28.11806,173.731,0.000378904
157.1229,28.13195,173.797,0.000375481
157.1555,28.14583,173.864,0.000376903
157.1427,28.15972,173.931,0.000378923
157.1125,28.17361,173.997,0.000374502
157.1791,28.1875,174.064,0.000378665
157.1551,28.20139,174.131,0.00037932
157.1544,28.21528,174.197,0.000375516
157.1837,28.22917,174.264,0.000378829
157.1622,28.24306,174.331,0.000377802
157.1249,28.25695,174.397,0.00037465
157.1771,28.27083,174.464,0.000381732
157.1649,28.28472,174.531,0.00037823
157.1556,28.29861,174.597,0.000373989
157.1775,28.3125,174.664,0.000378365
157.178,28.32639,174.731,0.000376223
157.1338,28.34028,174.797,0.00037779
157.2011,28.36111,174.864,0.000379319
157.1468,28.375,174.931,0.000377073
157.1308,28.38889,174.997,0.000374999
157.156,28.40278,175.064,0.000376873
157.1625,28.41667,175.131,0.000377946
157.1201,28.43056,175.197,0.00037334
157.1894,28.44444,175.264,0.000379473
157.162,28.45833,175.331,0.000376919
157.1768,28.47222,175.397,0.000375393
157.1777,28.48611,175.464,0.000380134
157.1943,28.5,175.531,0.000378318
157.1527,28.51389,175.597,0.00037349
157.2219,28.52778,175.664,0.000378123
157.1784,28.54167,175.731,0.000377337
157.1692,28.55556,175.797,0.00037511
157.1925,28.56945,175.864,0.000378308
157.1668,28.58333,175.931,0.000378161
157.1488,28.59722,175.997,0.000374701
157.1826,28.61111,176.064,0.000378053
157.1873,28.625,176.131,0.000375671
157.168,28.63889,176.197,0.000373808
157.1913,28.65278,176.264,0.000377746
157.1592,28.66667,176.331,0.000376669
157.1357,28.68056,176.397,0.000375563
157.1762,28.69445,176.464,0.000381172
157.1711,28.70833,176.531,0.000377702
